From	To
A0R625	MSMEG_6400
A0R626	MSMEG_6401
A0R627	MSMEG_6402
A0R628	glfT2
I7GAR6	glf
A0R629	glf
I7FMW3	MSMEI_6239
A0R632	MSMEG_6407
I7GFR2	MSMEI_6240
A0R633	MSMEG_6408
I7GAR8	MSMEI_6241
A0R634	MSMEG_6409
A0R635	MSMEG_6410
A0R636	MSMEG_6411
I7GGE7	MSMEI_6243
I7FMW9	MSMEI_6244
A0R637	MSMEG_6412
A0R638	serS
A0R639	MSMEG_6414
I7GAS2	MSMEI_6246
I7FMX3	MSMEI_6249
A0R642	MSMEG_6416
A0R643	pheA
A0R646	MSMEG_6421
I7GGF1	MSMEI_6253
A0R647	bfrB
I7GFR9	glpQ1
A0R648	MSMEG_6423
I7GAT1	MSMEI_6256
A0R649	MSMEG_6424
A0R650	MSMEG_6425
I7FUU2	MSMEI_6257
A0R652	sodA
A0R655	MSMEG_6430
I7GGF4	MSMEI_6263
A0R656	MSMEG_6431
I7GAT8	MSMEI_6266
A0R659	MSMEG_6434
A0R664	rraA
A0R665	ethA
A0R666	ethR
I7FUW2	MSMEI_6277
A0R670	MSMEG_6445
A0R675	MSMEG_6450
I7GAU7	MSMEI_6281
A0R676	MSMEG_6451
I7FUW6	MSMEI_6282
A0R679	MSMEG_6454
I7GFT1	MSMEI_6285
I7GGG3	gltD
A0R683	MSMEG_6458
I7FN25	gltB
A0R684	MSMEG_6459
A0R689	MSMEG_6464
I7FUX3	MSMEI_6292
A0R692	dps
I7GAW1	MSMEI_6301
A0R698	MSMEG_6473
A0R699	MSMEG_6474
I7FUY2	MSMEI_6302
I7GGG8	MSMEI_6303
A0R6A0	MSMEG_6475
I7GFT9	msrA
A0R6A2	msrA
A0R6A3	MSMEG_6478
I7GAW4	cyp138
I7FUY7	MSMEI_6307
A0R6A4	MSMEG_6480
I7GGH0	MSMEI_6308
A0R6A5	MSMEG_6479
A0R6A6	MSMEG_6482
I7FN49	MSMEI_6309
A0R6A7	MSMEG_6481
I7GFU1	MSMEI_6310
I7GAW9	MSMEI_6311
A0R6A8	MSMEG_6483
I7FUZ1	MSMEI_6312
A0R6A9	MSMEG_6484
I7GGH2	MSMEI_6313
A0R6B0	MSMEG_6485
I7GFU3	MSMEI_6315
A0R6B2	MSMEG_6487
I7GAX4	MSMEI_6316
A0R6B3	MSMEG_6488
I7FUZ5	MSMEI_6317
A0R6B4	MSMEG_6489
A0R6B6	MSMEG_6491
I7FN61	MSMEI_6319
A0R6B7	MSMEG_6492
I7GFU5	MSMEI_6320
I7FV06	MSMEI_6327
A0R6C4	MSMEG_6499
I7GGH7	MSMEI_6328
A0R6C5	MSMEG_6500
I7GFU9	MSMEI_6330
A0R6C7	MSMEG_6502
I7FN79	pncA
A0R6D1	MSMEG_6506
I7GFV2	glgX
A0R6D2	glgX
I7GAZ2	MSMEI_6336
A0R6D3	MSMEG_6508
I7FV14	MSMEI_6337
A0R6D4	MSMEG_6509
I7FN87	MSMEI_6339
A0R6D6	MSMEG_6511
I7GFV4	MSMEI_6340
A0R6D7	MSMEG_6512
A0R6D9	mak
A0R6E0	treS
A0R6E3	MSMEG_6518
I7GFV6	MSMEI_6345
A0R6E4	MSMEG_6519
I7GB03	pyrE
A0R6E5	pyrE
I7FV21	MSMEI_6347
A0R6E6	MSMEG_6521
I7GFV8	MSMEI_6350
A0R6E9	MSMEG_6524
I7FV25	MSMEI_6352
A0R6F1	MSMEG_6526
I7GGJ0	MSMEI_6363
A0R6G3	MSMEG_6538
I7FNB9	mce
A0R6G4	MSMEG_6540
I7GB17	MSMEI_6366
A0R6G6	MSMEG_6541
I7FV35	MSMEI_6367
A0R6G7	MSMEG_6542
A0R6G8	MSMEG_6544
I7GB20	MSMEI_6371
A0R6H1	MSMEG_6547
I7GB23	MSMEI_6376
A0R6H7	MSMEG_6553
I7FV42	MSMEI_6377
A0R6H8	MSMEG_6554
I7GFX0	MSMEI_6380
A0R6I1	MSMEG_6558
I7GB26	MSMEI_6381
A0R6I2	MSMEG_6557
I7GGJ4	MSMEI_6383
A0R6I4	MSMEG_6560
I7FNE3	MSMEI_6384
A0R6I5	MSMEG_6561
I7GGJ5	MSMEI_6388
A0R6I9	MSMEG_6565
A0R6J8	MSMEG_6574
I7FV56	est
A0R6J9	MSMEG_6575
I7GGJ7	MSMEI_6398
A0R6K0	MSMEG_6576
A0R6K1	MSMEG_6577
I7FNF9	MSMEI_6399
I7GB40	MSMEI_6401
A0R6K3	MSMEG_6579
I7FV60	MSMEI_6402
A0R6K4	MSMEG_6580
I7FNG4	MSMEI_6404
A0R6K6	MSMEG_6583
I7GB42	MSMEI_6406
A0R6K8	MSMEG_6584
A0R6K9	MSMEG_6585
I7FV65	fadE33
A0R6L1	MSMEG_6588
I7FNH1	MSMEI_6409
A0R6L2	hrpA
I7GFY2	MSMEI_6410
I7FV73	MSMEI_6412
A0R6L4	MSMEG_6590
I7GGK0	MSMEI_6413
A0R6L5	MSMEG_6592
I7FNH7	MSMEI_6414
A0R6L6	MSMEG_6591
A0R6L7	MSMEG_6593
I7GFY4	MSMEI_6415
I7GB52	MSMEI_6416
A0R6L8	MSMEG_6594
I7FV77	MSMEI_6417
A0R6L9	MSMEG_6595
I7FNI1	MSMEI_6419
A0R6M1	MSMEG_6597
I7GFZ2	MSMEI_6425
A0R6M5	MSMEG_6602
I7FVB3	MSMEI_6427
A0R6M7	MSMEG_6605
I7GGK3	MSMEI_6428
A0R6M8	MSMEG_6604
I7GGK4	MSMEI_6433
A0R6N4	MSMEG_6610
A0R6N5	moxR
I7FNM9	MSMEI_6434
A0R6N8	MSMEG_6615
I7FVC5	MSMEI_6437
I7GGK5	MSMEI_6438
A0R6N9	MSMEG_6616
I7GFZ9	MSMEI_6440
A0R6P0	MSMEG_6617
I7GGK7	MSMEI_6448
A0R6P7	MSMEG_6626
I7FNP3	MSMEI_6449
A0R6P8	MSMEG_6627
I7GG03	MSMEI_6450
A0R6P9	MSMEG_6628
A0R6Q0	MSMEG_6630
A0R6Q2	mdcG
I7GGK8	MSMEI_6453
I7FNP6	MSMEI_6454
A0R6Q3	MSMEG_6632
I7GGK9	sodB
A0R6Q7	MSMEG_6636
I7GBB8	MSMEI_6461
A0R6R0	MSMEG_6639
I7FNQ4	MSMEI_6464
A0R6R4	MSMEG_6644
I7GG09	MSMEI_6465
A0R6R5	MSMEG_6643
I7GBC1	MSMEI_6466
A0R6R6	MSMEG_6645
A0R6R9	pyc
I7FNQ9	pca
I7GG10	MSMEI_6470
A0R6S0	MSMEG_6649
I7GBD4	omt
A0R6T1	MSMEG_6661
I7FVG4	MSMEI_6482
A0R6T2	MSMEG_6662
A0R6T3	MSMEG_6663
I7GGL6	MSMEI_6483
A0R6T4	MSMEG_6664
I7FNS0	MSMEI_6484
I7GG15	MSMEI_6485
A0R6T5	MSMEG_6665
I7GGM0	MSMEI_6493
A0R6U3	MSMEG_6673
I7GG20	gabT
A0R6V5	gabT
I7GBF0	MSMEI_6506
A0R6V6	MSMEG_6686
I7FVI2	MSMEI_6507
A0R6V7	MSMEG_6687
I7GG21	MSMEI_6510
A0R6W0	MSMEG_6690
I7FNU4	MSMEI_6519
A0R6X0	MSMEG_6700
I7GGM8	MSMEI_6528
A0R6Y0	MSMEG_6710
A0R6Z0	MSMEG_6720
I7GGN0	MSMEI_6538
I7GG28	MSMEI_6540
A0R6Z3	MSMEG_6723
A0R6Z4	MSMEG_6724
I7GBI0	MSMEI_6541
I7FVL1	MSMEI_6542
A0R6Z5	MSMEG_6725
I7GGN1	MSMEI_6543
A0R6Z6	MSMEG_6726
I7FNW3	MSMEI_6544
A0R6Z7	MSMEG_6727
A0R6Z9	MSMEG_6730
I7GBI2	MSMEI_6546
I7FVL5	MSMEI_6547
A0R700	MSMEG_6729
I7GGN2	MSMEI_6548
A0R701	MSMEG_6731
A0R703	MSMEG_6733
I7GG30	MSMEI_6550
I7GBJ1	MSMEI_6556
A0R708	MSMEG_6738
I7GGN4	MSMEI_6558
A0R710	MSMEG_6740
A0R711	MSMEG_6741
I7FNX5	MSMEI_6559
A0R713	MSMEG_6743
I7GBJ6	MSMEI_6561
I7FVM6	MSMEI_6562
A0R714	MSMEG_6744
I7GGN5	MSMEI_6563
A0R715	MSMEG_6745
I7FNY1	MSMEI_6564
A0R716	MSMEG_6746
I7GG36	MSMEI_6565
A0R717	MSMEG_6747
I7GBK0	MSMEI_6566
A0R718	MSMEG_6748
I7GGN6	MSMEI_6568
A0R720	MSMEG_6750
A0R722	MSMEG_6752
I7GG38	celA
I7GBK4	MSMEI_6571
A0R723	MSMEG_6753
I7FVN2	MSMEI_6572
A0R724	MSMEG_6754
I7GGN7	MSMEI_6573
A0R725	MSMEG_6755
I7FNY9	glpK
A0R726	glpK
I7GG39	MSMEI_6575
A0R727	MSMEG_6757
I7FVN6	glpK
A0R729	glpK
A0R737	MSMEG_6767
I7GG43	MSMEI_6585
A0R738	MSMEG_6768
I7GBL7	MSMEI_6586
A0R742	MSMEG_6772
I7GG46	MSMEI_6590
A0R746	MSMEG_6776
I7FP10	MSMEI_6594
I7GBM6	MSMEI_6596
A0R748	MSMEG_6778
I7FVQ2	MSMEI_6597
A0R749	MSMEG_6779
I7GGP2	MSMEI_6598
A0R750	MSMEG_6780
I7GG50	MSMEI_6600
A0R753	MSMEG_6783
A0R754	MSMEG_6784
I7GBN0	MSMEI_6601
A0R756	lerI
A0R757	derI2
A0R758	lerK
I7GGP4	MSMEI_6608
A0R761	MSMEG_6791
A0R763	MSMEG_6793
I7GG54	MSMEI_6610
I7FVR4	MSMEI_6617
A0R768	rbsR
A0R769	MSMEG_6800
I7GGP6	MSMEI_6618
I7GG59	MSMEI_6620
A0R771	MSMEG_6802
I7FVR7	MSMEI_6622
A0R773	MSMEG_6804
I7FP39	MSMEI_6624
A0R775	uvrA
I7FVS5	MSMEI_6632
A0R780	MSMEG_6813
I7FP48	MSMEI_6634
A0R782	MSMEG_6815
I7GBQ7	lppW
A0R788	MSMEG_6822
I7FVT5	MSMEI_6647
A0R795	MSMEG_6829
I7FP70	MSMEI_6659
A0R7A8	MSMEG_6842
I7GG78	MSMEI_6665
A0R7B4	MSMEG_6848
I7GBS8	MSMEI_6666
A0R7B5	MSMEG_6849
I7GG82	MSMEI_6675
A0R7C4	MSMEG_6858
A0R7C5	MSMEG_6859
I7GBT8	MSMEI_6676
I7FP91	MSMEI_6679
A0R7C8	MSMEG_6862
I7GG84	MSMEI_6680
A0R7C9	MSMEG_6863
I7GBU3	MSMEI_6681
A0R7D0	MSMEG_6864
A0R7D1	MSMEG_6865
I7FVW3	MSMEI_6682
A0R7D4	MSMEG_6869
I7FVW5	MSMEI_6687
I7FPA1	MSMEI_6689
A0R7D6	MSMEG_6871
I7FVX0	MSMEI_6692
A0R7D8	MSMEG_6874
I7GGR5	MSMEI_6693
A0R7D9	MSMEG_6875
I7GGR6	MSMEI_6698
A0R7E4	MSMEG_6880
I7FPB9	MSMEI_6704
A0R7E9	MSMEG_6886
A0R7F6	rplI
A0R7F7	rpsR2
A0R7F9	rpsF
I7GG99	MSMEI_6715
A0R7G1	MSMEG_6899
A0R7G2	ponA1
I7FVZ1	MSMEI_6717
A0R7G3	MSMEG_6901
A0R7G4	MSMEG_6902
I7GGS0	MSMEI_6718
I7FPD4	MSMEI_6719
A0R7G5	MSMEG_6903
A0R7G6	ino1
I7GBY1	MSMEI_6721
A0R7G7	MSMEG_6906
I7GGS1	MSMEI_6723
A0R7G9	MSMEG_6908
I7FPE0	MSMEI_6724
A0R7H0	MSMEG_6909
A0R7H1	MSMEG_6911
I7GGA3	MSMEI_6725
I7GBY6	MSMEI_6726
A0R7H2	MSMEG_6913
A0R7H3	MSMEG_6914
I7FW00	MSMEI_6727
I7GGS2	MSMEI_6728
A0R7H4	MSMEG_6916
A0R7H5	leuS
I7GBZ0	MSMEI_6731
A0R7H7	MSMEG_6920
A0R7H8	MSMEG_6921
I7GGS3	MSMEI_6733
A0R7H9	MSMEG_6922
I7FPF0	MSMEI_6734
A0R7I0	MSMEG_6923
I7GBZ5	pcnB
A0R7I2	MSMEG_6926
A0R7I4	MSMEG_6928
I7GGS4	MSMEI_6738
I7FPF5	MSMEI_6739
A0R7I5	MSMEG_6929
I7FW12	trxB
A0R7I9	trxB
I7GGS5	trxA
A0R7J0	trx
A0R7J1	MSMEG_6935
I7FPF9	MSMEI_6744
I7GGB2	MSMEI_6745
A0R7J2	MSMEG_6936
I7GC04	parB
A0R7J3	MSMEG_6938
I7FW19	MSMEI_6747
A0R7J4	MSMEG_6939
A0R7J5	rsmG
I7FPG4	MSMEI_6749
A0R7J6	MSMEG_6941
I7GGB4	oxaA
A0R7J7	MSMEG_6942
A0R7J9	rnpA
I7GC11	rnpA
A0R7K1	dnaA
A4ZHR8	ahcY
I7G5K2	MSMEI_1995
A4ZHS1	MSMEG2042
I7FAD0	fprA
A4ZHS2	MSMEG2086
I7G793	MSMEI_2663
A4ZHS5	MSMEG2732
I7G1E0	treY
A4ZHS7	MSMEG3192
I7G1H1	cydC
A4ZHS8	MSMEG3240
I7FFH5	coaE
A4ZHS9	coaE
I7G3U5	pafB
A4ZHT0	MSMEG3892
I7FP97	MSMEI_4080
A4ZHT2	MSMEG4183
I7G5I0	MSMEI_4433
A4ZHT4	MSMEG4539
I7GFG1	MSMEI_5403
A4ZHT5	MSMEG5533
A4ZHT6	mshD
A4ZHT7	MSMEG5970
I7GFA1	fadD3
I7GGJ1	MSMEI_6368
A4ZHT8	MSMEG6504
A4ZHT9	MSMEG6579
I7FNN3	MSMEI_6439
I7G2U9	MSMEI_0303
I7F8C1	fusA
A4ZHU4	fusA
I7F4G7	MSMEI_0053
A0QNI2	MSMEG_0052
I7F4L8	MSMEI_0098
A0QNN0	MSMEG_0102
I7F4Z3	MSMEI_0209
A0QNZ3	MSMEG_0216
I7F5E0	MSMEI_0349
A0QPD1	MSMEG_0356
I7F5J3	rmlB
Q2YHI3	rmlB
A0QPG1	MSMEG_0386
Q3L889	sap
I7F5K5	sap
I7F633	MSMEI_0574
A0QQ13	rhaD
I7F649	MSMEI_0589
A0QQ28	MSMEG_0605
I7F776	MSMEI_0935
I7F7E1	MSMEI_1005
I7F7E6	ctaD
I7F847	MSMEI_1294
A0QS34	MSMEG_1332
I7F960	cdd
A0QT11	cdd
I7F9E2	MSMEI_1723
A0QTA0	MSMEG_1766
I7F9G5	MSMEI_1748
A0QTC7	MSMEG_1794
I7F9P5	MSMEI_1823
I7FYP5	MSMEI_1685
I7FGF0	MSMEI_4032
A0QZS6	MSMEG_4132
A0QT61	MSMEG_1725
I7FB92	recG
A0QV05	recG
I7FC22	MSMEI_2617
A0QVS9	MSMEG_2682
I7FC89	MSMEI_2677
I7FCH5	MSMEI_0074
A0QNK2	MSMEG_0074
I7F4J1	MSMEI_0073
I7G2F2	MSMEI_0072
I7FCZ2	MSMEI_0302
A0QP86	MSMEG_0309
Q3L891	mps2
I7FDA4	MSMEI_0392
Q2M5K2	pE
I7FDB0	pE
I7FDJ3	MSMEI_3116
A0QX74	MSMEG_3198
I7FDR6	MSMEI_0577
A0QQ16	MSMEG_0593
I7FE16	iniA
A0QQB4	MSMEG_0695
I7FEB3	MSMEI_0758
I7FED3	mutT3
A0QQK6	MSMEG_0790
I7FED7	MSMEI_0778
A0QQL1	MSMEG_0794
I7FER1	MSMEI_3492
A0QY89	MSMEG_3574
I7FFF6	uvrB
A0QYX0	uvrB
I7FFP8	MSMEI_1212
A0QRV0	MSMEG_1247
I7FFQ2	MSMEI_1217
A0QRV5	MSMEG_1252
I7FG90	MSMEI_3962
I7FGH9	MSMEI_1480
A0QSL0	MSMEG_1516
I7FGI9	truA
A0QSM0	truA
I7FGP9	MSMEI_4138
A0R027	MSMEG_4238
I7FGR3	MSMEI_1570
I7FGU2	cobU
A0R063	cobU
I7FGW2	MSMEI_4188
A0R078	MSMEG_4288
I7FGX9	MSMEI_4203
A0R093	MSMEG_4304
I7FI06	clpP
A0R198	clpP
I7FI20	MSMEI_1952
A0QTX2	MSMEG_1996
I7FIF8	MSMEI_2098
A0QUB7	MSMEG_2149
I7FJ98	MSMEI_2375
A0QV38	MSMEG_2436
I7FJI8	MSMEI_2430
A0QV91	MSMEG_2490
I7FJM2	MSMEI_5086
A0R2T1	MSMEG_5223
I7FJV9	infB
A0QVM7	infB
I7FK15	MSMEI_2625
A0QVT8	MSMEG_2691
I7FKF2	MSMEI_5349
A0R3K3	MSMEG_5503
I7FL21	ercc3
A0R451	MSMEG_5706
I7FL63	MSMEI_5600
A0R498	MSMEG_5752
Q3L894	tnpR
I7FLE7	tnpR
I7FLH4	nadC
A0QX77	nadC
I7FLK4	MSMEI_5761
A0R4Q9	MSMEG_5921
I7FM56	MSMEI_3340
A0QXT5	MSMEG_3419
I7FMM4	MSMEI_6135
A0R5T0	MSMEG_6300
I7FMS9	glcB
A0QYF5	glcB
I7FMV0	pks13
A0R617	MSMEG_6392
I7FMY9	MSMEI_6264
A0R657	MSMEG_6432
I7FN17	MSMEI_6284
A0R678	MSMEG_6452
I7FN36	MSMEI_6299
A0R696	MSMEG_6471
I7FN40	tyrS
A0QYR4	tyrS
I7FN55	MSMEI_6314
A0R6B1	MSMEG_6486
I7FNM4	devS
A0QZ92	MSMEG_3941
I7FHV5	MSMEI_4496
A0R142	MSMEG_4614
I7FNN4	MSMEI_3860
A0QZA2	MSMEG_3952
I7FNW0	MSMEI_6539
A0R6Z2	MSMEG_6722
I7FP17	MSMEI_3985
A0QZM8	MSMEG_4084
I7FP49	MSMEI_4025
A0QZR8	MSMEG_4124
I7FP67	lipH
A0QZU0	MSMEG_4148
I7FPC4	dnaB
A0R7F4	MSMEG_6892
I7FPQ1	MSMEI_4237
A0R0C4	MSMEG_4337
I7FRY2	MSMEI_5144
A0R2Z1	MSMEG_5283
I7FS69	MSMEI_5240
A0R391	MSMEG_5388
I7FS93	MSMEI_5270
I7FT29	MSMEI_5588
A0R486	MSMEG_5741
I7FT97	MSMEI_5668
A0R4G6	MSMEG_5826
I7FTG2	MSMEI_5734
A0R4N2	MSMEG_5894
I7FU30	MSMEI_5925
I7FUL5	MSMEI_6164
A0R5V9	MSMEG_6329
I7FVD2	MSMEI_6442
A0R6P1	MSMEG_6620
I7FVR3	MSMEI_0186
A0QNW9	MSMEG_0191
I7FVW0	MSMEI_0246
A0QP30	MSMEG_0253
I7FVZ5	MSMEI_6722
A0R7G8	MSMEG_6907
I7FW08	MSMEI_6737
A0R7I3	MSMEG_6927
Q2YHI6	rv1174c
I7FWA4	MSMEI_0376
Q2YHI1	rmt4
I7FWA8	rmt4
A0QPG3	tylF
Q3L892	mps1
I7FWB7	mbtH
A0QPH5	MSMEG_0400
A0QPH6	MSMEG_0401
Q3L887	fadE5
I7FWC0	fadE5
Q2M5K3	fadD28
I7FWC4	fadD28
I7FWL5	MSMEI_0546
A0QPY4	MSMEG_0561
I7FX00	MSMEI_0772
A0QQK5	MSMEG_0788
I7FX25	thiC
A0QQP2	thiC
I7FX38	MSMEI_0822
Q3I5Q7	MSMEG_0919
I7FXA5	MSMEI_0897
I7FXA9	MSMEI_0902
A0QQY9	MSMEG_0924
I7FXC1	MSMEI_0922
A0QR11	MSMEG_0946
I7FXG0	MSMEI_0992
I7FY73	lldD1
A0QSB9	MSMEG_1424
I7FY76	cyp124
A0QSC5	MSMEG_1429
I7FYA1	MSMEI_1439
A0QSG9	MSMEG_1475
I7FYK9	add
A0QT14	add
I7FYL2	MSMEI_1640
A0QT19	MSMEG_1681
I7FYR9	lrp
A0QT97	MSMEG_1763
I7FYW5	MSMEI_1795
A0QTG9	MSMEG_1837
I7FZ56	MSMEI_1900
A0QTS0	MSMEG_1943
I7FZJ6	MSMEI_2142
A0QUG1	MSMEG_2195
I7FZQ6	MSMEI_0991
I7G2W1	MSMEI_1006
I7FZR3	MSMEI_2257
I7FZT6	etfA
A0QUV7	etfA
I7G0D1	MSMEI_2544
A0QVK5	MSMEG_2606
I7G0D8	cobA
A0QVL5	cobO
I7G0G1	MSMEI_2594
A0QVQ6	MSMEG_2657
I7G151	MSMEI_0054
I7GBJ0	MSMEI_3431
I7FSX6	MSMEI_4411
A0QNI3	MSMEG_0054
I7G163	MSMEI_2963
I7G175	MSMEI_2983
A0QWT7	MSMEG_3059
I7G1A1	MSMEI_3028
A0QWY4	MSMEG_3107
I7G1H8	MSMEI_3158
A0QXB5	MSMEG_3240
I7G1I7	xylB
A0QXD0	xylB
I7G1K5	MSMEI_3199
A0QXF7	MSMEG_3284
I7G1Q9	MSMEI_3279
A0QXM8	MSMEG_3359
Q2YHI2	rmt2
I7G1S0	rmt2
A0QPG2	MSMEG_0387
Q3L893	mbtH
I7G1S6	mbtH
Q2M5K4	mmpL
I7G1T1	mmpL
I7G1U8	MSMEI_3334
I7G221	MSMEI_0570
A0QQ09	MSMEG_0586
I7G241	MSMEI_0615
I7G292	MSMEI_0711
I7G2E6	MSMEI_0781
I7G2F5	MSMEI_0077
A0QNK6	MSMEG_0078
I7G2I0	MSMEI_0821
A0QQQ6	MSMEG_0840
I7G2L2	MSMEI_0163
A0QNU4	MSMEG_0166
I7G2M5	MSMEI_0183
A0QNW6	MSMEG_0187
I7G2R8	MSMEI_0916
A0QR04	MSMEG_0939
I7G2W4	ctaD
I7G317	bpoC
A0QRG4	MSMEG_1108
Q2YHI9	mmpS4
I7G328	mmpS4
Q3L885	pks
I7G359	pks
I7G3I8	recN
I7G3J7	MSMEI_1265
A0QS05	MSMEG_1303
I7G3K0	MSMEI_3678
A0QYS3	MSMEG_3767
I7G3K8	fadD2
A0QQ22	MSMEG_0599
I7G3Q5	MSMEI_0653
A0QQ91	MSMEG_0669
I7G3R5	cyp140
A0QQA1	MSMEG_0681
I7G3U0	MSMEI_3794
A0QZ37	MSMEG_3884
I7G3Z3	MSMEI_3854
A0QZ96	MSMEG_3945
I7G464	MSMEI_1478
A0QSK8	MSMEG_1514
I7G4B8	MSMEI_3974
I7G4F0	MSMEI_1578
I7G4I6	MSMEI_1624
A0QT02	MSMEG_1663
I7G4L1	nrdI
I7G4R8	MSMEI_4170
A0R060	MSMEG_4271
I7G505	mpg1
I7G517	manA
A0QTG8	manA
I7G535	MSMEI_4296
A0R0I7	MSMEG_4400
I7G541	MSMEI_1213
A0QRV1	MSMEG_1248
I7G5D8	uvrD
A0QTT0	MSMEG_1952
I7G5E5	MSMEI_1919
A0QTU1	MSMEG_1963
I7G5F5	MSMEI_1935
A0QSM6	MSMEG_1532
A0QTV5	MSMEG_1979
I7G5L3	MSMEI_4483
A0R129	lppH
I7G6C4	pfkA
I7G6F1	rho
I7G6G5	MSMEI_2348
A0QV11	MSMEG_2409
I7G6R7	MSMEI_4928
A0R2B7	MSMEG_5055
I7G6X8	MSMEI_1907
A0QTS8	MSMEG_1950
I7G721	MSMEI_2588
A0QVQ0	MSMEG_2651
I7G763	MSMEI_2023
A0QU41	MSMEG_2068
I7G7I4	fabG2
A0QUH2	fabG
I7G7R7	galU
A0R3H1	galU
I7G7X3	MSMEI_1023
A0QRB3	MSMEG_1053
I7G809	MSMEI_5401
A0R3Q1	MSMEG_5552
I7G832	ppk
A0QUZ3	ppk
I7G891	aroB
A0QWR1	aroB
I7G8B8	MSMEI_5462
A0R3V8	MSMEG_5612
I7G8F1	MSMEI_3017
A0QWX1	MSMEG_3094
I7G8F3	MSMEI_5497
I7G8G0	MSMEI_3027
A0QWY3	MSMEG_3106
I7G8K2	MSMEI_5542
A0R438	MSMEG_5693
I7G8R6	MSMEI_3122
A0QX80	MSMEG_3204
I7G8S0	priA
A0QX85	priA
I7G8T1	MSMEI_5621
A0R4B6	MSMEG_5775
I7G920	MSMEI_3218
A0QXH6	MSMEG_3304
I7G9M1	MSMEI_2765
A0QW71	MSMEG_2839
I7G9W3	mmaA2
I7GA35	MSMEI_3543
A0QYE3	MSMEG_3628
I7GAD3	metN
A0QWT4	metN
I7GAH2	MSMEI_3692
A0QYT5	MSMEG_3780
I7GAL3	MSMEI_3075
I7GAU3	MSMEI_3176
A0QXD3	MSMEG_3260
I7GAU8	MSMEI_3828
A0QZ68	MSMEG_3917
I7GB28	MSMEI_3276
A0QXM5	MSMEG_3356
I7GB48	azoR
A0QXP9	azoR
I7GBN4	MSMEI_6606
A0R759	MSMEG_6789
I7GBR5	pepA
A0R069	pepA
I7GC18	MSMEI_3657
I7GCL2	MSMEI_4512
I7GD20	MSMEI_4107
A0QZZ5	MSMEG_4205
I7GDB4	MSMEI_4253
A0R0E1	MSMEG_4354
I7GDJ7	MSMEI_4375
A0R0S0	MSMEG_4486
I7GDR7	MSMEI_4460
A0R103	MSMEG_4572
I7GDX2	MSMEI_5187
I7GE09	MSMEI_4619
A0R1F7	MSMEG_4736
I7GEG4	MSMEI_4845
A0R235	MSMEG_4972
I7GEP4	MSMEI_4935
A0R2C4	MSMEG_5062
I7GER9	MSMEI_5596
A0R495	MSMEG_5750
I7GES8	MSMEI_4985
I7GEY4	MSMEI_5686
A0R4I3	MSMEG_5843
I7GF46	MSMEI_5762
A0R4R0	MSMEG_5922
I7GFA7	MSMEI_5271
A0R3C2	MSMEG_5420
I7GFD7	MSMEI_5333
A0R3I5	MSMEG_5485
I7GFH4	MSMEI_6019
I7GFM1	MSMEI_6136
A0R5T1	ligD
I7GFM6	MSMEI_5544
A0R440	MSMEG_5695
I7GFS4	purS
A0R4H2	purS
I7GFT0	purB
A0R4I6	purB
I7GFT2	purD
A0R4J1	purD
I7GFW1	MSMEI_5771
A0R4R8	MSMEG_5930
I7GFZ8	bphD
A0R523	MSMEG_6037
I7GG07	metE
A0R6Q9	metE
I7GG42	hpt
A0R593	hpt
I7GG86	MSMEI_6073
A0R5L5	MSMEG_6234
I7GG91	MSMEI_6695
A0R7E1	MSMEG_6877
I7GGB1	MSMEI_6139
A0R5T4	MSMEG_6303
I7GGE9	MSMEI_6248
A0R641	MSMEG_6417
I7GGK1	MSMEI_6418
A0R6M0	MSMEG_6596
O08323	pyrF
O52199	dgt
O52200	dnaG
O68956	glmS
O85501	ndk
P0CH00	nrdE2
P0CG99	nrdE1
P0CH37	adhC2
P0CH36	adhc1
P42829	inhA
P48354	gyrA
P60281	rpoB
P71533	secA1
P71534	fabG
P94965	recX
P94968	aac
P9WI81	pknB
Q3L890	gap
Q50441	ahpD
Q59560	recA
Q9AFI5	ssb
Q9F868	regX3
Q9RMN9	mtf2
Q9RP48	glgE
Q9X5M0	argS
Q9X5M1	lysA
Q9ZHC5	hup
